91.78;93.18;88.2;88.8;615855
90.8;90.8;80.4;80.4;1691700
79;79.8;76;77.68;1563735
77.6;77.6;74.46;76.8;1641215
76.4;76.8;74.02;76.8;1360530
77.6;82.68;77.58;80.04;2381515
81.6;83;80.4;81.6;1157955
81.32;86.4;81;85.2;1444595
85.6;90.94;85;90.4;1284565
91.2;94.56;87.84;94;1059010
93.8;94.8;91.64;93;834585
93.58;93.58;86.26;89.2;927620
86.9;88.14;86.2;88;747945
90.4;90.4;85;88.6;1666055
87.4;87.8;82.74;86.6;1833120
85.62;86.96;84.5;85.8;824065
84.04;85;83.1;84;592380
83.7;85.28;83.64;84;534475
83.82;85.36;83.6;84.2;1080090
84.2;85.2;81.94;84.4;629910
82.98;83.08;81.2;82.2;773295
83.2;83.2;80.4;82.2;743770
83.18;85.8;81.7;85.8;1266095
86;89.4;85.3;88.18;940870
88.28;90;86.5;88.2;718850
88.2;88.4;86.44;87.5;541500
87;90.5;86.8;89.6;661910
88.6;88.82;83;85.98;1074740
84.6;84.6;78.18;78.44;2134190
80;81.86;78.74;81.86;1972905
80.6;81.86;80;81.7;645765
81.6;81.7;79;79.54;738530
81.3;81.4;77.8;80.2;995870
80.4;80.8;78.02;79;1110390
79.6;79.86;72.4;75.24;1922805
73.6;73.6;70.2;73.2;905375
74;74.84;72.28;72.5;1208000
72.84;73.6;72.2;72.8;1003730
74.2;77.58;73.8;74.76;1268805
76.4;79.2;76;78.74;842805
77.4;78;74.9;77.02;1549300
77.98;78;75.98;77.1;901905
76.72;76.9;74.6;76.74;730665
76;76.56;74.2;75.8;801500
73.62;74.8;72;73;1242345
72.98;73.18;70.2;71.3;1451610
70.8;76.8;70.62;75;2170085
74.16;76.8;73.16;74.34;772800
78;78.6;75.44;76.58;2363795
79.4;84;79.4;83.4;2945760
84;88.2;81.98;87.6;1817725
88.2;90.66;86.1;88.84;1332160
88;89.2;87;87;1421165
88.7;88.8;86;87.1;699600
88;88.2;83.62;86.2;1152325
84;84.94;82.6;83.18;751515
82;82.38;80.52;81.2;845610
80.22;83.74;80.04;81.8;1231170
82.6;83;79.9;81.5;956260
82;87.96;80.26;85.6;2506280
86.8;86.86;85.04;86.2;379550
85;88;84.4;86.28;742485
85.38;87.58;84.4;86.44;571225
84.8;85.9;83.96;84;613890
84;87.44;83.2;87.44;1054950
87.36;87.36;84.26;86.2;551460
86.2;89.2;85;88;863865
88;88;83.04;86.2;1200080
87.7;87.7;84;86.24;659470
86;86.54;84.02;86.4;657590
86.4;87;85;85.6;578585
86.42;86.78;84.2;85.76;470270
87;87.8;84.4;86.8;404905
85.4;87.2;84.44;86.5;399260
87;87.8;85.1;86;551460
80;86.6;79.3;85.96;1474040
85.96;86.6;83.2;86.04;1510210
86.2;86.6;83.7;85.3;1046600
85.76;87.8;85;87.8;765615
87;90.88;86.6;89.7;778545
89.6;96.98;89.6;95.2;1326360
95.4;95.4;89.4;90.8;1381685
92.8;93.8;91;92.32;1157110
92.98;94.8;92.4;94.16;671000
94;94.38;90.8;91.6;753565
92.8;92.8;90.02;91.92;378965
92;92.36;88.88;91.52;751130
91.92;91.98;88.58;90.4;513465
90.4;91.6;90.06;91;669350
91;91.64;90.16;90.68;556810
90;90.7;87.04;90.2;648610
90.98;95.3;90.4;92.24;1173165
92.4;94;91;91.44;604595
92.4;94.94;91.5;94.58;795785
94.4;95.96;93.4;94.62;822935
95.4;95.4;93.02;93.86;838150
93.92;93.92;89.78;90.4;1034305
91;91.6;88.84;89.2;601975
90.8;92.98;89.2;89.82;969080
88.9;91.2;88.66;89.4;2354745
89;89.56;87.2;89.4;603790
89.2;89.78;88.2;89.52;519140
89.2;89.4;86.5;89.06;1412205
88.5;89.58;86.8;87.96;1763665
87.24;87.62;85.1;87.44;1705530
86;88.5;86;87.9;471170
88.5;91.2;88.08;90.6;775880
90.6;91.8;89.12;90.4;660700
90.2;92.4;89.42;90;614155
90.76;91.76;89.42;90.58;406985
91;91;85.72;88;1049450
88.76;88.76;86;87.94;635270
87.94;89.4;86.12;87.1;784420
87.6;87.6;85.76;87.12;583445
87.52;88.52;86.88;86.88;471855
89.8;89.8;84;85.9;768810
85.2;85.6;84;85.2;448415
85.62;86.64;83.62;85.16;757265
85.5;86.12;84.1;85;771355
85;89.12;84.4;86.98;1105195
87.2;89.8;86.4;89.5;1064645
88.98;91.46;88;90.96;847065
91.6;91.6;88.12;90.36;597650
90.4;91;89.74;90.88;1127035
89.2;90.6;88.92;89.2;792535
89.4;89.54;85;86.38;1352710
87.9;87.9;84.4;87.15;437375
87.45;87.45;84.2;85.95;546682
87.1;89.35;86.25;86.8;637997
87.8;88.3;85.5;86.4;537686
87;89.8;85.05;88.2;514000
86.75;91.5;86.75;87.9;477883
90.95;92.1;84.05;89.7;1144134
89.9;92;88.85;89.85;1227720
90.4;90.4;87;89.8;809408
91;92.25;90.2;91;696073
91.5;91.5;88.9;89.7;542775
91;91;86.85;88.75;469413
88.75;91.75;88;91.6;699355
91.6;91.6;89.25;91;705813
91.2;91.5;89.05;91.5;1078754
91.5;93;89.55;92;520900
92.9;94.65;91.65;91.8;829236
93.9;94.9;92.65;94.85;1399329
94;94.8;91.9;92.35;377483
92.25;95;90;93.85;699926
93.1;95.75;93.1;94.8;731861
94.8;98.6;93.05;96;749075
95.4;98.7;93.1;93.6;713741
94.8;95;92;92.95;521352
92.65;95.8;92.5;94.6;458233
94.05;96.5;94;96.5;406949
96.75;97;94.5;96.2;470812
96;96.45;94.2;96.45;481714
96.2;97.9;94.6;95.55;530194
97;97;94.2;95.7;379466
95.95;96.4;94.2;95.2;198688
96.2;97.8;95.5;96.1;394449
95.2;96;91;94.5;1469671
93.75;94.5;90.2;92.6;966279
91.5;92.35;88.3;89.75;745363
90.75;90.75;89.15;89.6;745949
90.1;90.25;87.6;90;817382
90;90.35;88.1;89.5;919766
88.9;91.9;88.5;91.45;677500
91.5;92;89.65;90.65;596654
90.5;90.85;88.35;90.2;810791
89.5;90.5;86.8;88.4;1707288
87.4;88.65;85.6;87.4;1208678
87.4;90.4;87.4;90.2;767519
89.8;92.3;88.25;89.3;672664
89.2;90.9;87.2;90.75;652760
90.8;91.4;88.05;88.05;488289
88.05;89.5;87.55;89.15;615100
88.25;90;86.1;87;721029
88.5;88.5;85.6;86;649302
86.9;89.7;85.2;89.4;787780
89.5;89.9;87.3;88;671524
89;90.5;88;89;1437777
89;89.25;86.05;86.05;2993663
86.1;86.3;82.65;84;1404461
84;86.2;83.5;85.4;714706
86.4;86.4;84.5;86;525061
85.95;87.15;83.5;84;1044300
83.1;84.8;81.2;84.55;1200714
86;86;82.05;83.4;731074
82.9;84;81.8;83.15;753768
83;85.4;82.2;85.1;713262
87.2;87.2;83.45;85.3;639421
84.3;88.2;84.3;85.55;1126092
83.6;87.8;83.55;85.55;601445
84.6;87.9;84.6;86.3;604142
85.6;87.5;84.7;85.1;901531
84.65;86.5;84.15;85.15;570193
85.2;85.9;82.6;84.15;535085
84.4;84.45;80;81.1;898027
81.1;83.6;80.7;83.4;947164
82.1;83;81;82.2;728206
83.85;85.1;81.55;83.3;925886
81;81.9;78.25;81.5;1844510
83.5;83.5;79.1;81.6;743761
82.4;83.9;80.05;80.35;2242899
79.8;80.1;78;79;1082149
80;80.9;78.6;80.4;649455
81.5;81.75;79.5;81.4;1448139
81.7;81.9;80.5;81.2;270105
81.2;85;81;83.8;978928
84.5;85.25;80.5;83.05;506017
81.5;84.1;81.5;83.25;396233
84;87.5;83.1;84.45;1124909
83.05;86.05;83.05;84.9;262075
85.8;86.9;85.3;86;737428
87;87.6;85.45;86.6;278046
87.6;88;85.05;85.35;546557
87;87;85.15;86.5;776987
88;88;86.6;87.05;439290
87.9;88;85;85.8;464330
86.8;86.9;85;86;464975
86;86.3;84.2;85.2;490941
84.85;85.95;83.3;83.6;961412
84.4;84.4;79.2;80.5;1096628
80.8;82.1;79.1;81.35;1061892
80.35;82.5;80.25;82;905296
83;83.9;81.5;81.5;697629
82;82.9;80.25;80.5;540267
80.75;81.9;79.15;79.15;501208
80.7;82.2;79.5;81;695039
80.1;82.35;79.5;80.5;1534069
80.5;81.1;76.7;78.15;914173
79;80.8;77.9;79;805472
80.8;81.75;79.6;81;856474
81.65;82.45;78.9;80.1;672665
80.2;80.8;78.7;79.5;697760
79.5;79.5;74.55;76;2378376
76;76.7;72.65;73;1132796
72.95;73;69.15;70.85;1193111
71.9;72.4;68.85;72;1652098
72.05;75.6;72.05;72.6;1325721
73.6;74.3;70.9;72.2;891765
71.5;75.95;71.5;73.5;951167
75.25;77.2;74.75;76.6;882450
76.7;77.15;75.3;77;759855
76.9;77.75;73.9;74.1;686304
74.9;74.9;71.85;72.55;1288066
72.5;74.05;69.85;69.85;997826
70.05;73.85;70.05;73.25;1048281
72.35;74.95;71.8;74;949390
73.7;73.7;69.1;69.1;1274013
69.8;70.3;66.5;67.3;1272386
68.8;69.8;67.5;67.5;1014776
68.2;71.45;68.1;71.45;523963
72;72.45;70.5;71.1;445741
72.8;72.8;68.9;70.5;512733
72.3;72.3;69.2;69.6;472099
69;69;65.2;68.5;1019383
70.1;71.4;68.2;68.5;1362660
69.8;70.5;66.05;66.05;838893
67.2;67.3;63.25;65;913528
65.5;65.85;63.2;64.65;1526156
65;65;62.3;62.75;1084706
63.55;64.4;61.7;64.1;1420915
64.95;68;64.8;67.5;1724805
67.95;69;66.2;67.65;754977
68.4;69;66.1;68.25;1143811
69;72.8;68.5;71.85;1801321
72.9;73.9;71.7;72.3;1532778
72.3;75.5;72.3;72.5;1688338
74;74.2;71;71.7;829830
72.2;72.9;70.9;72.9;937929
73.3;73.5;69.1;69.5;2317667
70;71.5;69;71.5;2326467
69.7;71.25;68.1;69.7;1333023
70.5;71.6;69.2;71.6;1303961
70.5;72.3;70.2;71.45;742292
71.55;71.8;69.6;70.3;705245
71;71.3;68;70;1401731
70.9;70.9;68.1;68.3;750583
68.55;69.4;67.25;68.3;746872
68;68.65;67.1;68.2;863774
68.2;68.95;67.6;68.25;853239
69;69;66.8;67.7;628239
67.7;68;66.6;66.85;438895
66.8;67.95;66.3;67.75;678765
67.1;68.6;67.05;67.3;779892
67.9;68.15;67.1;67.45;243162
67.4;69.85;66.65;69.85;752696
69.55;70;67;67;853885
67.3;68.8;67.3;68;405359
68.35;69.3;66.3;67.2;618890
66.7;67.8;66;66.35;635561
66.35;67.7;66;66.35;706954
66.5;67.7;65.55;65.55;904946
66.5;67.35;65.5;67.35;3244667
67.9;69.5;67;68;1142887
67.65;68.75;66.35;66.75;872252
66.05;66.65;64.1;65.1;1075920
65.7;65.7;63.15;64.05;640382
64.6;64.7;62.75;63.5;772767
63.4;64.3;62.55;64.2;1503094
61.9;64.4;60.75;63.2;2363582
63.4;64.7;62.9;64.1;1772157
63.6;64.55;61.85;61.85;791266
61.5;61.85;57.9;58.5;1406505
57.55;57.9;56;57.5;1254974
57.5;58.45;54.55;56.25;1319845
56.5;57.4;54.2;55.7;1620622
56.5;56.9;55.55;55.55;1230823
55.85;56.85;53.6;53.6;1077556
54.25;57;54.25;56.65;1667219
55.7;56.9;54.75;55.5;1385194
55;55.5;52;52.7;1361445
53.7;54.4;52.8;53.75;1811070
54;57.3;53.05;56.3;2223292
57;59.6;56.2;59.4;1596730
59.6;60.9;57.75;57.9;1244694
57.45;58.8;55.3;58;1108833
57.9;59.2;56.55;57;1271838
57.9;58;55.75;57.75;613906
57.8;57.8;54.55;55.05;873339
54;56.4;52.3;56;1249023
56.8;58.1;56;56.9;1132171
58.85;58.9;57.1;57.4;783756
57.9;59.75;57.5;59;735933
59.8;61;58.8;60.85;797745
61.1;61.15;59.1;60.65;1101337
60.5;61.15;58.9;59.35;824345
58.25;59.35;56.55;59.2;684410
59.75;63.15;59.45;63;1480578
63;63.45;62;62;1341309
62.8;63.5;60.5;60.95;686903
61.8;62.3;60.45;60.5;733877
60.6;62.4;60.55;61.5;1352041
62.5;62.8;61.5;62.15;1259380
63;65.4;62.75;65;1771932
64.85;68.15;64.3;68.15;2179669
68.4;69.9;68.15;69.6;1766594
70;70.5;67.9;68.65;1543356
69;69.2;66.1;66.4;1426197
66.85;67.55;65.6;67.55;1444514
68.75;69.2;68;68.85;561637
68.75;69.5;68.1;68.45;1105556
68;68.5;66.2;68.2;956300
66.85;70.6;66.85;70.6;1792777
70;71.25;68.9;69.5;1092342
68.5;69.4;64.45;64.9;1809040
64.6;65.5;63.45;64.5;2101884
64.3;64.5;61.95;63.9;2054887
65.95;67;65.25;65.9;1333526
65.6;67.75;65.6;67;1237904
67.75;67.75;66.35;67.05;848109
67.9;69.9;67.3;69.9;1861975
69.7;70.25;68.55;68.55;916408
68.65;69.9;68.2;68.55;387135
68.7;69;67.1;67.8;641186
68;69;67;68.25;642321
68.1;69.3;66.8;67.25;1474931
67.25;68.15;67.15;67.3;3187327
66.6;67.25;66;67;1677844
67.3;67.3;65.6;65.95;1023947
65.2;67.65;65.2;66.7;872358
67;67.5;66.4;66.5;2101330
66;66.2;64.6;65.55;1125438
65.6;67.6;65.55;65.6;747944
65.9;66.45;65.25;65.85;1023542
65.3;65.75;63.8;64.15;848294
64.6;65.6;63.95;65.05;1303917
65;66;63.6;63.6;1058677
63.8;64.3;61.9;61.9;1462119
62.3;63.2;61;61;652147
59.5;62.6;58.3;61.35;2017040
61.35;61.9;59.65;59.95;1162969
61.2;61.55;59.1;59.2;1110132
59.9;59.9;58.1;59.9;957549
60.15;60.75;59.15;59.95;995129
60.4;60.4;58.15;58.95;1399159
59.65;60.8;58.75;59.7;1028209
60.25;60.25;57.9;60;1472834
60.05;60.2;58.5;59.5;1285865
59.25;59.45;58;59;1260246
59;59.9;58.5;59;975638
59.2;59.6;55.35;56;1849288
56;56.8;54.9;56.45;1517652
55.1;55.8;53;53;1858215
55;57.1;53.25;57;2155574
57.9;57.9;55.35;55.6;1820801
54.8;56.4;54.8;55.7;1153445
56.75;57.8;56;57.1;1380254
58;58.45;55.9;57.8;915498
57.85;58.45;56.8;58.15;655499
57.2;57.8;56.5;57.4;880531
57.25;57.5;55.5;56.45;1256971
56;57.8;55.55;57.6;890913
57.5;57.6;56.1;57.2;601416
56.4;58.15;56.1;57.1;723139
56.9;57.9;56.2;56.2;589302
56.9;57.45;55.5;55.8;599574
56.7;56.8;55.5;56.5;1575979
56.8;57.8;56.15;57.3;1653480
58;60.4;57.6;60.15;1435560
59.9;61;58.9;60.5;1008213
59.8;60.05;58.15;58.4;882381
58.45;60.3;58.15;59.1;1324753
59.1;59.65;58.1;58.1;802935
58;59.5;58;58.5;733299
58.7;59.15;57.5;58.95;491556
59;59;57.5;57.5;436637
57.15;57.15;55.85;56.1;1018636
56.2;57;55.15;55.65;611247
56;56.7;55.35;56.05;633881
56.5;57.95;56.5;57.25;550718
56.85;57.7;56.65;56.8;311118
56.45;56.8;55.3;55.65;578625
56.05;56.4;54.5;55;685333
54.9;55.55;53.8;55.15;677011
55.45;55.9;54.75;55.1;583268
54.35;56.95;54;55.75;964167
55.9;56.45;55.2;55.7;536864
56.15;58.25;56.1;57.55;1061330
57.1;58.95;57.1;57.2;481599
57.05;58.9;56.05;56.05;1378267
56.05;57;55.15;56.7;4794715
56.3;56.85;54.2;54.2;1234141
54.2;54.9;53.25;53.45;1030055
53.35;53.4;52.35;52.6;1113105
53.05;54.3;52.7;54;985983
54;54.6;52.5;52.65;1295646
53;53.25;49.3;50.85;1635445
50.75;51.5;47.3;49.15;2301348
48.57;49.87;46.8;49.19;2061230
50.2;51.6;43.7;45.34;3074930
41.5;44.6;38.73;43.08;3988783
41.8;43.08;38.4;40.81;3970229
40.75;41.95;36.7;37.96;3932969
36.5;39.93;35.3;37.22;2333157
36.14;37.59;34.63;36.23;3464668
36.55;36.65;34.85;35.47;1426955
35.05;35.79;32.37;32.37;2548277
31.6;32;28.4;28.4;4688057
30;33.2;29.5;33.2;3168667
31.35;35.8;31.11;35.01;3812744
35.35;35.74;33.15;35.25;2554234
34.6;35.39;33.8;34.28;1891755
34.95;36.39;34.6;34.9;2108110
35.75;35.75;33.63;34;1205418
34;34.4;32.27;33.27;1315315
33.15;33.75;31.02;33.55;1681253
35.25;37.45;35.1;37.45;1889241
36.4;36.58;35.6;36.27;2466500
35.95;35.95;34.5;35.3;1560674
34.5;35.33;33.4;34.97;2061520
34;37.17;33.5;36.63;2156735
37.2;38.39;36.75;37.35;2125037
38.1;39.6;36.96;38.83;2722630
37.9;37.9;35.5;36.5;1868312
35.69;38.95;34.85;38.95;4134864
39.5;41.25;39.15;40;2793779
38.39;41.15;38;40.95;2438560
40.11;41;38.8;39;882226
39.49;40.25;39.01;40;553464
40.7;41.8;40.22;41.6;1388128
41.99;44.6;41.31;44.4;2374469
44.7;45.3;41.95;42.79;2494793
44;44;42.01;42.6;1788997
42.1;42.34;39.5;39.5;1251095
38;38.88;37.63;38.22;2928805
38.33;41.5;37.5;39.17;1970829
38.75;39.82;38.44;39.39;544837
40.25;40.25;39.12;39.55;1387470
39;41.45;39;41.37;1369573
41.14;41.7;41.02;41.19;1137720
41.6;41.94;40.83;41.9;1183724
41.95;43.27;41.51;43.23;2469358
41.76;43.1;41.76;42.09;1792262
40;40.78;38.3;40.78;5328961
40.51;44.1;40.51;43.59;3601735
43.59;46.2;43.59;46.2;3139349
45.85;47.74;45.85;46.8;1948069
46.95;47;44.81;45.8;1800616
46.2;50;45.81;49.3;1862291
49.75;49.75;46.34;47.3;1979332
46.83;47.94;46.04;46.05;4467896
46;47.6;45.93;47.09;773485
47.31;47.61;45.85;46.4;1333368
